t_s,Fx_mN,Fy_mN,Fz_mN,Fmag_mN,Fx_N,Fy_N,Fz_N,Fmag_N,tip_cpx_mm,tip_cpy_mm,tip_cpz_mm,tip_activePts,tip_theta_deg,Fperp_mN,tip_sx_mm,tip_sy_mm,tip_sz_mm,gap_mm,nContacts,cp1x_mm,cp1y_mm,cp1z_mm,cp2x_mm,cp2y_mm,cp2z_mm,cp_theta_deg,cp_sx_mm,cp_sy_mm,cp_sz_mm,dperp_norm_mm,theta_diff_deg
12.079999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.10213805706692991,4,-12.185835115546006,-4.920524524402978,38.53514829064586,-13.734765985826085,-5.3376512272845105,37.17654500645812,126.9287918195481,-62.27050669733731,-29.128388093818533,94.16952246308085,1.8598983147053028,nan
12.089999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.09656546730231375,4,-12.247897078899744,-4.940895812782433,38.61215907111553,-13.792721864765054,-5.356916748139701,37.2571573290483,126.89027261127444,-62.33948583526807,-29.149348103564662,94.24032857805814,1.8370438573739503,nan
12.099999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0009198685074851554,4,-2.6144598145865294,-2.4833306597835696,21.238323812453903,-4.3832985039076355,-1.8429221070244903,20.556585668514586,109.60801280877811,-63.02886390784416,-28.58849628340845,94.02242702080262,5.807475687407985,nan
12.109999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,1.8817332581022583e-08,4,-2.6532330901965495,-2.4920572985941662,21.330727408232722,-4.421258620657117,-1.8519431502328318,20.649302668458326,109.58364928164757,-63.095314874393694,-28.61053122317776,94.09428837936508,5.762183060426736,nan
12.119999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,1.928578141630055e-08,4,-2.6920689297256506,-2.501348534161911,21.422762963710806,-4.4600944606003345,-1.8612343856506466,20.741338223776808,109.55900031139271,-63.161341148228765,-28.63284983187409,94.16608965490845,5.718479394439221,nan
12.129999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,1.9964383923820606e-08,4,-2.730947661958639,-2.511180175076017,21.514402164761552,-4.498973193433216,-1.8710660263475625,20.832977424596343,109.54140435736832,-63.22679583466779,-28.655701442611868,94.23787498641775,5.675968271000071,nan
12.139999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,2.1114762382978824e-08,4,-2.7698727276743638,-2.521537717851511,21.605667563062173,-4.537898260165889,-1.8814235687548697,20.924242822505015,109.53059076715897,-63.29173600250767,-28.67905510775899,94.30963303245663,5.634612364504987,nan
12.149999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,2.1648899117820974e-08,5,-2.808846379181695,-2.532402559421189,21.69658247773388,-4.576871912145403,-1.892288410153593,21.015157736994734,109.52645682985982,-63.356201005996994,-28.70289546952808,94.38135890566377,5.594372793563829,nan
12.159999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,2.2146924294474957e-08,5,-2.847871311076739,-2.5437582773954825,21.787169326980376,-4.615896844480709,-1.9036441279684884,21.10574458607155,109.5687944868265,-63.40968151399227,-28.737458331694977,94.45826354660274,5.566832082030661,nan
12.169999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,2.2000624433360372e-08,5,-2.8869493132907103,-2.555586129516529,21.877450360989585,-4.654974846565349,-1.9154719801363598,21.1960256201306,109.63120924209207,-63.45829672458319,-28.774581814757855,94.53858826649554,5.537075404319324,nan
12.179999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.001016195967888489,5,-2.9264869437775216,-2.5691792490208547,21.967265697045296,-4.695410787802466,-1.9287398659769255,21.28549473314897,109.70818008822373,-63.50536885274798,-28.812678445645854,94.61966857074235,5.508361125799204,nan
12.189999999999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0021889752468617907,5,-2.966198611682125,-2.5835988059932298,22.05675625516853,-4.736159207550724,-1.9427840666481424,21.37458571086847,109.79231283369559,-63.55206855646255,-28.850978644864526,94.70082201815522,5.480060709917842,nan
12.199999999999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.003234021763224071,5,-3.005947261086967,-2.598373113601202,22.146009521254992,-4.7768316914075974,-1.9572238997288531,21.46348291668305,109.881225544753,-63.59871032805328,-28.889270542728475,94.78187846777725,5.451778152841737,nan
12.209999999999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.004144102788083082,4,-3.0457487547554156,-2.613539574442501,22.235031517743234,-4.8174377083118465,-1.972099082702809,21.55219483731144,109.9745340684536,-63.6453668364622,-28.927514073962037,94.86280976737093,5.423578994876358,nan
12.219999999999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.004926230542693144,4,-3.0856059485068665,-2.629089538011016,22.323837780425166,-4.857986312975907,-1.9873987207529034,21.640734619395047,110.07195528787496,-63.692061516921605,-28.965697633137363,94.94361826543005,5.395471249907311,nan
12.229999999999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.005469127352261793,5,-3.1275781106130527,-2.6295773401314566,22.43147221925455,-4.898490866365098,-2.003105387611388,21.729113817166677,110.17335447384053,-63.73880773005855,-29.003821054863362,95.02430683469517,5.367462914439529,nan
12.239999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.00528195773180018,4,-3.1682174326984,-2.645613191019522,22.519636157873087,-4.938964909881033,-2.0191997068727536,21.817343306610077,110.27840474269236,-63.785612592185785,-29.04187785179093,95.10488926039687,5.339549499046831,nan
12.249999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.005012140957020961,4,-3.2089104447669348,-2.6619886474465733,22.607632556573744,-4.979419662501115,-2.035659449135681,21.9054342009458,110.38697759223365,-63.83248202672187,-29.079870413610344,95.18537197550911,5.311730419937915,nan
12.259999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.004673856291257383,4,-3.24965816151565,-2.6786908724081004,22.69547542382156,-5.019868659802345,-2.0524673480525797,21.993395542756033,110.49881800394814,-63.87942074187484,-29.117795490697294,95.26576629240901,5.284004734527483,nan
12.269999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.004279181460479897,4,-3.2904600440395386,-2.695702662117542,22.783178745832096,-5.060322028014703,-2.0696024269757354,22.081237088377033,110.6138014325496,-63.926433793801316,-29.155655130023675,95.3460774908583,5.256372284124283,nan
12.279999999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0038407078319542265,4,-3.3313163716456957,-2.7130106728627372,22.870755128832993,-5.100791165146969,-2.0870474088796813,22.16896703426899,110.73164907864587,-63.973523545114965,-29.19344510161079,95.42631801224559,5.228828782873043,nan
12.289999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0033693573633644114,4,-3.372226319696327,-2.730598701771787,22.9582169458281,-5.141284891104785,-2.1047826790722484,22.256593928331313,110.85225869188085,-64.02069240794118,-29.231168455133062,95.506493151421,5.201373431306588,nan
12.299999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0028768543548665093,4,-3.413190153399694,-2.748455281101561,23.045575094216947,-5.181813824141717,-2.1227931073529462,22.344124561861587,110.97541476791142,-64.06794225890403,-29.26882310143124,95.58661213127095,5.174005497010362,nan
12.309999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0023729940003658356,4,-3.454206804684522,-2.7665652040561897,23.132840444760145,-5.222385545750626,-2.1410604270861087,22.431566375132952,111.1010238157725,-64.11527552127221,-29.306411726337124,95.66667865257199,5.146725038205309,nan
12.319999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0018679576900386685,4,-3.495275980607232,-2.7849168313672403,23.220022640536904,-5.263008753579449,-2.1595698185228214,22.51892544548289,111.22879751537906,-64.16269084216262,-29.34392957776295,95.74670596383375,5.119525655637027,nan
12.329999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0013704084477370593,4,-3.5363964273955064,-2.8034959935230104,23.30713115887426,-5.303689843666696,-2.178304405980854,22.606208216261244,111.3587309161051,-64.21018840776706,-29.381383076730827,95.82669560542348,5.092409160024824,nan
12.339999999999781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0008901939707435247,4,-3.577568357483116,-2.8222944126006944,23.394173918931603,-5.344437724372934,-2.197252835296509,22.693419157752096,111.49056109343809,-64.25776697700714,-29.418767881817335,95.90665888226842,5.065373096287499,nan
12.349999999999781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0004344872864252558,4,-3.618789953409925,-2.841297455834174,23.48115938996651,-5.385256912319917,-2.2163982329808265,22.780564227064662,111.62583687963566,-64.30504340858371,-29.456490304029007,95.98678718914131,5.038857287873799,nan
12.359999999999781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,1.199083882275076e-05,4,-3.660061246028622,-2.86049764951331,23.56809431598204,-5.4261551229808305,-2.2357304068389903,22.867647120419008,111.76414615379666,-64.35225509707375,-29.494249315775257,96.0669753694466,5.012364258338378,nan
12.36999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-6.282938502799595e-08,4,-3.7013565756523654,-2.8797512721779452,23.655042192192163,-5.4674398087135785,-2.254987794849577,22.954599218082862,111.8996751974799,-64.3997043992967,-29.531752566570958,96.14709095448264,4.98590784054516,nan
12.37999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-6.259670781716409e-08,4,-3.7426996954923646,-2.8991853754732144,23.74194958515411,-5.5087829287590395,-2.2744218980721573,23.04150661096332,112.03679190508447,-64.44727761445502,-29.569146608551335,96.2271725314385,4.959454635672724,nan
12.38999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-6.224448911851255e-08,4,-3.7840921735746815,-2.9188024771457637,23.828818202741946,-5.550175407152384,-2.2940389996346857,23.128375228427807,112.17537353623645,-64.49498424110405,-29.606419020084104,96.30722246178391,4.932996841022761,nan
12.39999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-5.97708940119901e-08,4,-3.8255334927086255,-2.9385965030600314,23.915652158775575,-5.591616728470619,-2.3138330247762515,23.215209183595135,112.31550178478503,-64.542833228862,-29.643569981746452,96.38723277931567,4.906537216315752,nan
12.40999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-6.325601265011471e-08,4,-3.867024229000334,-2.9585657917826627,24.002454387761222,-5.633107461684816,-2.3338023145875613,23.302011413801335,112.45708009022701,-64.5908335932279,-29.680591359899537,96.46720184153413,4.880074759231294,nan
12.41999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-6.273161035075248e-08,3,-3.9085625575360137,-2.978700340014542,24.08922921088763,-5.674645790683567,-2.3539368626556314,23.38878623674409,112.59995847211292,-64.63898294037138,-29.717482398323167,96.54713560751922,4.853607597824444,nan
12.42999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-5.969328209509683e-08,3,-3.950148135465149,-2.998995910549003,24.175979543095046,-5.71623137129567,-2.374232432240972,23.475536567887413,112.74443458609099,-64.68720407932315,-29.754321524118357,96.6270756804491,4.827214987820458,nan
12.43999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,7.86889578119343e-06,3,-3.9917803619059335,-3.0194467563389065,24.262708995438143,-5.757870599010779,-2.3946808012843643,23.56226324346817,112.89074476183215,-64.73546273191253,-29.79113723281241,96.70703962250131,4.800902041675527,nan
12.449999999999779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,9.954325512273599e-05,3,-4.03345361361996,-3.0400212810403495,24.34943157210425,-5.799624803001819,-2.4152266885891445,23.648953713802825,113.03793838679341,-64.78377629322162,-29.827902324469886,96.7870265921706,4.774669249083157,nan
12.459999999999779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0002792435490119871,3,-4.07516608878417,-3.060710243306157,24.436150972875932,-5.8414959610090165,-2.4358595157629432,23.73561017966837,113.18603459386202,-64.83213903877446,-29.864623082766208,96.86703889943182,4.74851574614263,nan
12.469999999999779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0005509762061666201,3,-4.116917289145743,-3.0815094969278896,24.5228696396988,-5.883487112622962,-2.4565738850621117,23.822233679872973,113.334919930511,-64.8805458492712,-29.901299856780128,96.94708281772786,4.722441027571466,nan
12.479999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0009173221809071208,4,-4.158705811621961,-3.102412006523486,24.60959031011035,-5.925599133851094,-2.477361954861575,23.908826048048454,113.4845953386134,-64.9289915416116,-29.937937294389965,97.02716096017195,4.6964444489071955,nan
12.489999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0011839692366519827,4,-4.20005084835047,-3.1130467700522835,24.70367178219081,-5.967834453628107,-2.498219577484295,23.99538799237184,113.63506311432064,-64.97747302865065,-29.974539152764564,97.1072742174132,4.670530368676074,nan
12.499999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0015486396268831193,4,-4.242088172080141,-3.134079804726889,24.790333669588485,-6.010193915825351,-2.5191405738477393,24.081920811113157,113.78617134578624,-65.02598430127476,-30.011104122377002,97.18743052108995,4.644693929537458,nan
12.509999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.002015699362624357,4,-4.284159783103638,-3.1552018645530366,24.87700385511748,-6.0526781128760305,-2.5401191381080097,24.168425689081836,113.93805892196406,-65.07452131781731,-30.047641170192243,97.26762726541668,4.618939880853304,nan
12.519999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0025878939569383697,4,-4.326265707333436,-3.1764119545025906,24.96368326718816,-6.09528949599337,-2.561153431728275,24.25490258296228,114.09063145178978,-65.12308166019575,-30.08414967919469,97.34786764553505,4.593271394865004,nan
12.529999999999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0018504708084807753,4,-14.853044141666974,-6.026373789707907,41.91553291757895,-16.328079514104097,-6.423600453172284,40.62174509286874,129.07347944472878,-64.61013878298348,-30.587166899298893,97.70968749042953,1.482332851299904,nan
12.539999999999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0009983912675193274,4,-14.911742120210999,-6.052993520533644,41.99062688557404,-16.38614964981901,-6.450051106078368,40.697389756408704,129.36184314097744,-64.6524851791415,-30.626411213045472,97.793090444773,1.4773352607831212,nan
12.549999999999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.0024333148366126878,4,-14.969782625717968,-6.083120681413106,42.06604814738299,-16.445247458582156,-6.480462998464998,40.77188363294581,129.6940622997342,-64.69848915230358,-30.66499633856495,97.8731317813616,1.4785860873485572,nan
12.559999999999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,0.001426226436105349,4,-15.014996547938669,-6.096677917100415,42.12295010302252,-16.502924157930472,-6.504609831036357,40.84805013797314,129.786639466253,-64.75256191078688,-30.696806165774653,97.95036981375995,1.4709352745949635,nan
12.569999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.208452641263349e-06,4,-15.07345215984079,-6.11976922751408,42.198561840416154,-16.560316336398397,-6.527409589338721,40.92457305628645,129.8906764105756,-64.80551596678417,-30.729053793429802,98.02843220668748,1.4614670906141896,nan
12.579999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.963694609199209e-06,4,-15.1314243902207,-6.145552480002089,42.27447077161316,-16.61828874873967,-6.553192891713464,41.00048183157364,130.03343629968523,-64.85701311288383,-30.762190415695546,98.10738759412256,1.4547651991083757,nan
12.589999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.267038482330676e-06,4,-15.189426725901537,-6.171291908779454,42.35040081616732,-16.676290858904462,-6.5789322586630945,41.07641206935655,130.17863927431313,-64.90870448930734,-30.79518901260352,98.18627422221024,1.4479205772404016,nan
12.599999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.3901695483405945e-06,3,-15.24745322795658,-6.197005239844357,42.426350714613015,-16.734317269419726,-6.604645564631348,41.152362046236206,130.32616160531921,-64.96066810265494,-30.828020183363574,98.26503437270269,1.4409734231415985,nan
12.609999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.073768912205011e-06,3,-15.305500370537942,-6.2227046205442536,42.50232023876315,-16.792364647223966,-6.630345009820213,41.22833136884048,130.4757145832751,-65.01293500942546,-30.860672899119677,98.34364495357303,1.4339504963651497,nan
12.619999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.9900557333716336e-06,3,-15.363571350367355,-6.248377466729917,42.57830909291956,-16.850435689288577,-6.65601787306835,41.30432016967196,130.62725190589867,-65.0655163272571,-30.893149984921422,98.42209237837483,1.4268615609524014,nan
12.629999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.92321733366785e-06,3,-15.421667125422884,-6.274020495925337,42.65431734483292,-16.90853151403402,-6.681660915886812,41.38032837900954,130.78035122805278,-65.11842521053879,-30.925447826985145,98.50036605756672,1.419718112940189,nan
12.639999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.091930791760845e-06,3,-15.479790581347492,-6.299623011537196,42.73034493971149,-16.966654844531366,-6.707263397111392,41.45635608135787,130.93477425511034,-65.17166596169835,-30.95756943460886,98.57845931588575,1.412526655908137,nan
12.649999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.135296288287904e-06,3,-15.537942428163372,-6.325182773709363,42.80639198952708,-17.02480665910788,-6.732823150444778,41.532403158797095,131.09103576844075,-65.2252217675654,-30.98953570769325,98.65637393644934,1.4053060939021007,nan
12.659999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.934980685738054e-06,3,-15.596124276512034,-6.350693979821473,42.88245851737478,-17.0829886563779,-6.758334397385337,41.60846955904461,131.24917879135327,-65.27909356604127,-31.021354978372493,98.73410289366204,1.3980704882990962,nan
12.669999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.848113613980075e-06,4,-15.654339595929159,-6.376143571772039,42.95854439430455,-17.141204040374927,-6.783784007041202,41.684555380640425,131.40856273701164,-65.33329977931874,-31.053020245395338,98.81163259931884,1.3908219548151362,nan
12.679999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.975153792579178e-06,4,-15.712590803414889,-6.40152252755659,43.034649554395685,-17.199455153414714,-6.8091629369323465,41.76066062165561,131.56911265863397,-65.38783750662786,-31.08454005973073,98.8889596988886,1.3835686492983998,nan
12.689999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.98439777193893e-06,4,-15.77087849319868,-6.42682881832765,43.11077404199581,-17.25774283632622,-6.834469225819291,41.83678511514411,131.7311563470857,-65.4426927151385,-31.115932353102625,98.96608537395431,1.3763276230548784,nan
12.699999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.875034328526539e-06,4,-15.829204613357476,-6.452055174809948,43.18691780473069,-17.31606903778948,-6.8596956045921145,41.91292880821494,131.8944459409301,-65.49787018590818,-31.14720073483598,99.04300224937467,1.369107625377791,nan
12.709999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.86051017864375e-06,4,-15.887572002444534,-6.477190889064208,43.263080729220135,-17.37443643767428,-6.884831321806693,41.98909172345257,132.05905046403296,-65.55336458432265,-31.178357704978072,99.11970655775512,1.3619180728011098,nan
12.719999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.835338359570173e-06,4,-15.945982060367236,-6.502230738456328,43.33926277819199,-17.432846514310558,-6.909871176329351,42.06527375639008,132.22452150569663,-65.60918340135699,-31.209403043775673,99.19619115453008,1.3547656749056238,nan
12.729999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.99741410550547e-06,4,-16.00443754156167,-6.527164331087446,43.41546384121743,-17.491301875012432,-6.934804735926091,42.14147492265708,132.39082519318703,-65.66531990532185,-31.24034853964178,99.27245426958214,1.3476575010011314,nan
12.739999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.0443290774128116e-06,4,-16.06293885924467,-6.551990172747567,43.491683922454285,-17.54980315781726,-6.959630568023974,42.21769503377857,132.55787173554222,-65.72176764961965,-31.271204085045916,99.34849550227145,1.340605185717595,nan
12.749999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.070079868467857e-06,4,-16.12148823437946,-6.576699901331494,43.56792293833749,-17.608352513808047,-6.984340291359358,42.29393406606492,132.7258865080523,-65.77851250137435,-31.30198831769565,99.42431559851957,1.3336205761112807,nan
12.759999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.97627391479638e-06,4,-16.180086909903025,-6.601288847857621,43.64418084554888,-17.666951259070114,-7.008929257005072,42.37019191352232,132.89439132016258,-65.83556063351895,-31.33270171340811,99.49990842064588,1.3267091617350424,nan
12.769999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.054363348826584e-06,4,-16.238737997596907,-6.62574529585732,43.72045752689038,-17.725602288709684,-7.0333856890885365,42.446468644606455,133.0632898831996,-65.89290451359204,-31.363356546861933,99.57527277027802,1.319875865895102,nan
12.779999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-4.013877666686483e-06,4,-16.29744167293832,-6.650068587954845,43.7967529768187,-17.784305994149516,-7.057708989437877,42.52276406874557,133.23266328158812,-65.9505297671573,-31.39396885410459,99.65041184642918,1.3131342012148168,nan
12.789999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.962577203475703e-06,4,-16.356200069700154,-6.674250718474259,43.8730671240568,-17.84306442904984,-7.081891130413382,42.599078183305494,133.40221086346423,-66.0084344075033,-31.42454577487831,99.72532285628273,1.3064886543306249,nan
12.799999999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.954664977712241e-06,4,-16.41501499551587,-6.6982849145400625,43.94939991115362,-17.901879360747774,-7.105925328091861,42.67541096536226,133.57187588972323,-66.06660707892765,-31.45510152340156,99.80000725585732,1.2999469934836623,nan
12.809999999999771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.9126009279133456e-06,4,-16.47388750288618,-6.722167230671927,44.02575130403397,-17.96075189938991,-7.129807652797246,42.751762331447985,133.7415339019826,-66.12503774869249,-31.485648531278493,99.87446659649336,1.2935174628418213,nan
12.819999999999771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.917313974310943e-06,4,-16.532819428923773,-6.745890810195725,44.10212125283863,-18.019683821923667,-7.153531231360427,42.82813228325484,133.9108618716194,-66.18372126519569,-31.516195002433754,99.94870063831337,1.2872032814035683,nan
12.829999999999771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.962009439195668e-06,4,-16.591812065098523,-6.7694508352419875,44.17850972325194,-18.078676424870306,-7.1770912472968345,42.904520782138974,134.0799211557263,-66.24263902611126,-31.54675980709697,100.02271483049768,1.2810138651897605,nan
12.83999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,-3.949731421037939e-06,4,-16.65086612501975,-6.792844641973848,44.25491669577038,-18.13773049391942,-7.200485056531206,42.980927746836365,134.2483423841123,-66.30178573081864,-31.577349904459908,100.09651017234134,1.2749530580869464,nan
