t,contact_index,id1,id2,d_tip,gap_surf,theta
3.700000,1,1,0,0.1999497704,1.39274645,5.411032486
3.705000,0,1,0,0.1999540893,1.452228837,5.779254584
3.705000,1,1,0,0.1999540893,1.398359321,5.411027829
3.710000,0,1,0,0.1999584163,1.469265453,5.779251452
3.710000,1,1,0,0.1999584163,1.403990693,5.411025757
3.715000,0,1,0,0.1999627091,1.486318483,5.779248322
3.715000,1,1,0,0.1999627091,1.409636578,5.411023644
3.720000,0,1,0,0.1999669647,1.50338766,5.779245203
3.720000,1,1,0,0.1999669647,1.415296746,5.411021497
3.725000,0,1,0,0.1999711836,1.520472713,5.779242095
3.725000,1,1,0,0.1999711836,1.420970961,5.411019316
3.725000,2,1,0,0.1999711836,1.098597665,6.231740875
3.730000,0,1,0,0.1999753665,1.537573376,5.779238999
3.730000,1,1,0,0.1999753665,1.426658988,5.411017102
3.730000,2,1,0,0.1999753665,1.114684127,6.231745668
3.735000,0,1,0,0.1999795139,1.554689378,5.779235915
3.735000,1,1,0,0.1999795139,1.432360588,5.411014856
3.735000,2,1,0,0.1999795139,1.130785269,6.231750457
3.740000,0,1,0,0.1999836857,1.571820453,5.779235966
3.740000,1,1,0,0.1999836857,1.438075525,5.411015555
3.740000,2,1,0,0.1999836857,1.146900833,6.231758481
3.745000,0,1,0,0.1999877684,1.588966332,5.77923286
3.745000,1,1,0,0.1999877684,1.443803563,5.411013209
3.745000,2,1,0,0.1999877684,1.163030559,6.231763213
3.750000,0,1,0,0.1999917534,1.179178711,6.231764697
3.750000,1,1,0,0.1999917534,1.450120403,5.412267392
3.755000,0,1,0,0.1999957604,1.195335939,6.231769478
3.755000,1,1,0,0.1999957604,1.457304245,5.412264167
3.760000,0,1,0,0.1999997393,1.211506567,6.231774241
3.760000,1,1,0,0.1999997393,1.464500489,5.412260909
3.765000,0,1,0,0.2000036864,1.227690324,6.231778996
3.765000,1,1,0,0.2000036864,1.47170891,5.412257624
3.770000,0,1,0,0.2000076018,1.243886948,6.231783743
3.770000,1,1,0,0.2000076018,1.478929273,5.412254315
3.775000,0,1,0,0.2000114862,1.260096179,6.231788483
3.775000,1,1,0,0.2000114862,1.486161341,5.412250982
3.780000,0,1,0,0.2000153398,1.276317756,6.231793214
3.780000,1,1,0,0.2000153398,1.493404877,5.412247626
3.780000,2,1,0,0.2000153398,1.463092808,5.98094293
3.785000,0,1,0,0.2000191632,1.292551421,6.231797937
3.785000,1,1,0,0.2000191632,1.500659641,5.412244245
3.785000,2,1,0,0.2000191632,1.456179691,5.980942262
3.790000,0,1,0,0.2000229568,1.308796911,6.231802651
3.790000,1,1,0,0.2000229568,1.507925396,5.412240842
3.790000,2,1,0,0.2000229568,1.449278709,5.980941601
3.795000,0,1,0,0.2000267209,1.325053966,6.231807356
3.795000,1,1,0,0.2000267209,1.515201904,5.412237415
3.795000,2,1,0,0.2000267209,1.442389589,5.980940949
3.800000,0,1,0,0.2000304559,1.341322323,6.231812051
3.800000,1,1,0,0.2000304559,1.522488924,5.412233965
3.800000,2,1,0,0.2000304559,1.435512059,5.980940305
3.805000,0,1,0,0.2000341623,1.357601721,6.231816736
3.805000,1,1,0,0.2000341623,1.529786218,5.412230491
3.805000,2,1,0,0.2000341623,1.428645845,5.980939669
3.810000,0,1,0,0.2000378403,1.373891896,6.23182141
3.810000,1,1,0,0.2000378403,1.537093545,5.412226995
3.810000,2,1,0,0.2000378403,1.421790673,5.980939041
3.815000,0,1,0,0.2000415564,1.390192584,6.231829475
3.815000,1,1,0,0.2000415564,1.544410664,5.412226743
3.815000,2,1,0,0.2000415564,1.414946267,5.980942088
3.820000,0,1,0,0.2000451178,1.406503522,6.231830713
3.820000,1,1,0,0.2000451178,1.551737333,5.412219922
3.820000,2,1,0,0.2000451178,1.408112351,5.980937794
3.825000,0,1,0,0.200048642,1.422829539,6.23183195
3.825000,1,1,0,0.200048642,1.559068387,5.412213092
3.825000,2,1,0,0.200048642,1.401290758,5.98093353
3.830000,0,1,0,0.20005227,1.439155061,6.231840013
3.830000,1,1,0,0.20005227,1.566418375,5.412212802
3.830000,2,1,0,0.20005227,1.394474875,5.980936631
3.835000,0,1,0,0.200055816,1.455495173,6.231844617
3.835000,1,1,0,0.200055816,1.573772219,5.41220918
3.835000,2,1,0,0.200055816,1.387670778,5.980936029
3.840000,0,1,0,0.2000593305,1.471844449,6.23184922
3.840000,1,1,0,0.2000593305,1.581134657,5.412205548
3.840000,2,1,0,0.2000593305,1.38087605,5.980935449
3.845000,0,1,0,0.2000628815,1.488202638,6.231856985
3.845000,1,1,0,0.2000628815,1.588505429,5.412204991
3.845000,2,1,0,0.2000628815,1.374090418,5.980938442
3.850000,0,1,0,0.2000663479,1.504569471,6.231861516
3.850000,1,1,0,0.2000663479,1.595884287,5.412201277
3.850000,2,1,0,0.2000663479,1.367313602,5.980937848
3.855000,0,1,0,0.2000697204,1.520949565,6.231862855
3.855000,1,1,0,0.2000697204,1.603266251,5.412194444
3.855000,2,1,0,0.2000697204,1.360547337,5.980933704
3.860000,0,1,0,0.2000731258,1.53733282,6.231867423
3.860000,1,1,0,0.2000731258,1.61066059,5.412190742
3.860000,2,1,0,0.2000731258,1.353787279,5.980933177
3.865000,0,1,0,0.2000764506,1.61806225,5.412184019
3.865000,1,1,0,0.2000764506,1.347035196,5.980929151
3.870000,0,1,0,0.2000798061,1.625470998,5.412180299
3.870000,1,1,0,0.2000798061,1.340290792,5.980928658
3.875000,0,1,0,0.2000832017,1.632891193,5.412179544
3.875000,1,1,0,0.2000832017,1.33355182,5.980931661
3.880000,0,1,0,0.2000865164,1.640313314,5.412175726
3.880000,1,1,0,0.2000865164,1.326821933,5.980931134
3.885000,0,1,0,0.2000898018,1.64774179,5.4121719
3.885000,1,1,0,0.2000898018,1.320098846,5.98093063
3.890000,0,1,0,0.2000930624,1.655176347,5.412168054
3.890000,1,1,0,0.2000930624,1.313382279,5.980930138
3.895000,0,1,0,0.2000963564,1.662616729,5.412167015
3.895000,1,1,0,0.2000963564,1.306671939,5.980933042
3.900000,0,1,0,0.2000995152,1.670062678,5.412160288
3.900000,1,1,0,0.2000995152,1.299967532,5.980929163
3.905000,0,1,0,0.2001026976,1.677509516,5.412156329
3.905000,1,1,0,0.2001026976,1.293270634,5.980928668
3.910000,0,1,0,0.2001059185,1.684970267,5.412155217
3.910000,1,1,0,0.2001059185,1.286575326,5.980931595
3.915000,0,1,0,0.2001090059,1.692426986,5.412148442
3.915000,1,1,0,0.2001090059,1.279888791,5.98092775
3.920000,0,1,0,0.2001121177,1.69989266,5.412144485
3.920000,1,1,0,0.2001121177,1.273205126,5.980927325
3.925000,0,1,0,0.2001120133,1.707362582,5.41214048
3.925000,1,1,0,0.2001120133,1.266525909,5.980926899
3.930000,0,1,0,0.2001088256,1.714836503,5.412136439
3.930000,1,1,0,0.2001088256,1.25985083,5.980926481
3.935000,0,1,0,0.2001058261,1.722313829,5.412132381
3.935000,1,1,0,0.2001058261,1.253179695,5.980926071
3.940000,0,1,0,0.2001029489,1.729794329,5.412128301
3.940000,1,1,0,0.2001029489,1.246512214,5.98092567
3.945000,0,1,0,0.2001001867,1.737277735,5.412124201
3.945000,1,1,0,0.2001001867,1.239848068,5.980925279
3.950000,0,1,0,0.2000975332,1.744763774,5.412120079
3.950000,1,1,0,0.2000975332,1.233186934,5.980924897
3.955000,0,1,0,0.2000949822,1.752252175,5.412115936
3.955000,1,1,0,0.2000949822,1.22652849,5.980924525
3.960000,0,1,0,0.2000925283,1.21987241,5.980924162
3.980000,0,1,0,0.2000835914,1.211806738,6.000951202
3.985000,0,1,0,0.2000815571,1.215501003,6.000951385
3.990000,0,1,0,0.2000795959,1.219195547,6.000951575
3.995000,0,1,0,0.200077705,1.222890042,6.000951772
4.000000,0,1,0,0.2000758818,1.226584157,6.000951977
4.005000,0,1,0,0.2000741825,1.230277561,6.000955877
4.010000,0,1,0,0.2000724918,1.23396992,6.000956055
4.015000,0,1,0,0.2000707989,1.237663138,6.000952554
4.020000,0,1,0,0.2000692195,1.241352379,6.000952804
4.025000,0,1,0,0.2000677024,1.245039572,6.00095305
4.030000,0,1,0,0.2000662414,1.248724373,6.000953301
4.035000,0,1,0,0.200064835,1.25240644,6.00095356
4.040000,0,1,0,0.2000634819,1.25608543,6.000953826
4.040000,1,1,0,0.2000634819,1.32057023,5.833462816
4.045000,0,1,0,0.2000621809,1.259761,6.0009541
4.045000,1,1,0,0.2000621809,1.311881243,5.833462627
4.050000,0,1,0,0.2000609311,1.263432804,6.000954381
4.050000,1,1,0,0.2000609311,1.303188659,5.833462409
4.055000,0,1,0,0.2000597314,1.267100494,6.00095467
4.055000,1,1,0,0.2000597314,1.29449213,5.833462163
4.060000,0,1,0,0.2000585809,1.270763722,6.000954967
4.060000,1,1,0,0.2000585809,1.285791306,5.833461889
4.065000,0,1,0,0.2000574789,1.274422138,6.000955271
4.065000,1,1,0,0.2000574789,1.277085837,5.833461585
4.070000,0,1,0,0.2000564247,1.27807539,6.000955583
4.070000,1,1,0,0.2000564247,1.26837537,5.833461251
4.075000,0,1,0,0.2000554812,1.281723125,6.000960053
4.075000,1,1,0,0.2000554812,1.25965955,5.833465185
4.080000,0,1,0,0.2000545253,1.285364988,6.000960342
4.080000,1,1,0,0.2000545253,1.250938022,5.833464769
4.085000,0,1,0,0.2000535469,1.289003168,6.000956479
4.085000,1,1,0,0.2000535469,1.24221065,5.833460014
4.090000,0,1,0,0.2000526726,1.292632197,6.000956827
4.090000,1,1,0,0.2000526726,1.233476634,5.833459568
4.095000,0,1,0,0.2000518489,1.224735832,5.833459087
4.100000,0,1,0,0.2000510702,1.215987885,5.833458572
4.105000,0,1,0,0.2000503362,1.207232429,5.833458026
4.110000,0,1,0,0.2000496465,1.198469098,5.833457449
4.115000,0,1,0,0.2000490009,1.189697526,5.83345684
4.120000,0,1,0,0.2000483994,1.180917345,5.833456199
4.125000,0,1,0,0.2000478417,1.172128186,5.833455526
4.130000,0,1,0,0.2000473279,1.163329677,5.83345482
4.135000,0,1,0,0.2000468578,1.154521446,5.833454081
4.140000,0,1,0,0.2000464314,1.145703118,5.833453309
4.145000,0,1,0,0.2000460487,1.136874317,5.833452504
4.150000,0,1,0,0.2000457098,1.128034667,5.833451665
4.155000,0,1,0,0.2000554537,1.119183787,5.833450543
4.160000,0,1,0,0.2000609836,1.110321297,5.833449382
4.165000,0,1,0,0.2000529823,1.101439902,5.833448426
4.170000,0,1,0,0.2000463314,1.092545772,5.833447432
4.175000,0,1,0,0.2000407406,1.083638988,5.833446403
4.180000,0,1,0,0.2000359549,1.074719139,5.833445338
4.185000,0,1,0,0.2000317924,1.065785796,5.833444237
4.190000,0,1,0,0.2000281216,1.056838535,5.833443098
4.195000,0,1,0,0.2000248451,1.047876934,5.833441922
4.200000,0,1,0,0.2000218896,1.038900575,5.833440709
4.205000,0,1,0,0.2000191988,1.029909042,5.833439457
4.210000,0,1,0,0.200016729,1.020901919,5.833438167
4.215000,0,1,0,0.2000145011,1.011878791,5.833441635
4.220000,0,1,0,0.2000123813,1.002839241,5.833440282
4.225000,0,1,0,0.2000103379,0.9937830584,5.833434035
4.230000,0,1,0,0.2000084634,0.9847094271,5.833432554
4.235000,0,1,0,0.200006698,0.97561812,5.833431067
4.240000,0,1,0,0.2000050243,0.9665087253,5.833429537
4.245000,0,1,0,0.2000034318,0.9573808238,5.833427965
4.285000,0,1,0,0.1999928202,0.9651349206,5.761543199
4.290000,0,1,0,0.199991695,0.9758371133,5.761540481
4.295000,0,1,0,0.1999906053,0.9865167152,5.761537769
4.300000,0,1,0,0.1999895492,0.9971733015,5.761535062
4.305000,0,1,0,0.1999885237,1.007806445,5.761532362
4.310000,0,1,0,0.1999875816,1.018415718,5.761534854
4.315000,0,1,0,0.1999866164,1.029000693,5.761531341
4.320000,0,1,0,0.1999856345,1.039560029,5.761523816
4.325000,0,1,0,0.2000309002,1.050095262,5.762778171
4.330000,0,1,0,0.2000087393,1.060604679,5.762428227
4.335000,0,1,0,0.2001741822,1.070967874,5.758561907
4.340000,0,1,0,0.2003916632,1.081460825,5.7574984
4.345000,0,1,0,0.1999127636,1.093113019,5.760813143
4.350000,0,1,0,0.1999013471,1.105005723,5.76243968
4.355000,0,1,0,0.1998818833,1.482059804,6.194959997
4.355000,1,1,0,0.1998818833,1.111579226,5.761681077
4.360000,0,1,0,0.1998866341,1.472897994,6.194650754
4.360000,1,1,0,0.1998866341,1.119584369,5.761419957
4.365000,0,1,0,0.1998852729,1.464051455,6.194635444
4.365000,1,1,0,0.1998852729,1.128311279,5.761425949
4.370000,0,1,0,0.1998836383,1.4552853,6.194621119
4.370000,1,1,0,0.1998836383,1.137126971,5.7614314
4.375000,0,1,0,0.1998822286,1.446596281,6.194606246
4.375000,1,1,0,0.1998822286,1.146020207,5.761435742
4.380000,0,1,0,0.1998811382,1.437976112,6.194600632
4.380000,1,1,0,0.1998811382,1.154990127,5.761450526
4.385000,0,1,0,0.1998802396,1.429428957,6.194590282
4.385000,1,1,0,0.1998802396,1.164034526,5.76145926
4.390000,0,1,0,0.1998795024,1.420960329,6.194575361
4.390000,1,1,0,0.1998795024,1.173151043,5.761462194
4.395000,0,1,0,0.1998790134,1.412554894,6.194565573
4.395000,1,1,0,0.1998790134,1.182339838,5.761470693
4.400000,0,1,0,0.1998787199,1.404218535,6.194555434
4.400000,1,1,0,0.1998787199,1.191598602,5.761478338
4.400000,2,1,0,0.1998787199,1.192145816,5.740695179
4.405000,0,1,0,0.1998786087,1.395949447,6.194545219
4.405000,1,1,0,0.1998786087,1.199394646,5.740703166
4.410000,0,1,0,0.1998786737,1.20671058,5.740710902
4.415000,0,1,0,0.1998789066,1.214092251,5.740718396
4.420000,0,1,0,0.1998792994,1.221538315,5.740725655
4.425000,0,1,0,0.1998798441,1.229047454,5.740732685
4.430000,0,1,0,0.1998805336,1.236618377,5.74073949
4.435000,0,1,0,0.1998813605,1.244249815,5.740746076
4.440000,0,1,0,0.1998823184,1.251940525,5.740752448
4.445000,0,1,0,0.1998834005,1.259689287,5.740758611
4.450000,0,1,0,0.1998846009,1.267494903,5.740764569
4.455000,0,1,0,0.1998859812,1.275356197,5.740776113
4.460000,0,1,0,0.1998874085,1.283272015,5.740781778
4.465000,0,1,0,0.19988886,1.291239942,5.740781312
4.470000,0,1,0,0.1998904698,1.299261393,5.740786353
4.475000,0,1,0,0.1998921781,1.307334071,5.740791357
4.525000,0,1,0,0.1999133508,1.555112589,5.883439134
4.530000,0,1,0,0.199915796,1.567531143,5.883439432
4.535000,0,1,0,0.1999182882,1.579989617,5.883439702
4.540000,0,1,0,0.1999208246,1.592487124,5.883439944
4.545000,0,1,0,0.1999234025,1.605022789,5.883440159
4.550000,0,1,0,0.1999260195,1.617595751,5.883440347
4.555000,0,1,0,0.1999286731,1.630205162,5.88344051
4.560000,0,1,0,0.1999313611,1.642850185,5.883440647
4.565000,0,1,0,0.1999340812,1.655529997,5.883440761
4.570000,0,1,0,0.1999368313,1.668243788,5.88344085
4.575000,0,1,0,0.1999397062,1.680990755,5.883446821
4.580000,0,1,0,0.1999425189,1.693770112,5.883447017
4.585000,0,1,0,0.199945249,1.706582646,5.88344108
4.590000,0,1,0,0.1999480913,1.719424491,5.883440877
4.595000,0,1,0,0.1999509628,1.732296379,5.883440851
4.600000,0,1,0,0.1999538535,1.745197607,5.883440811
4.605000,0,1,0,0.1999567617,1.758127435,5.883440752
4.610000,0,1,0,0.1999596858,1.771085135,5.883440673
4.615000,0,1,0,0.1999626246,1.784069988,5.883440576
4.620000,0,1,0,0.1999655765,1.797081284,5.883440461
4.625000,0,1,0,0.1999685404,1.81011832,5.883440328
4.630000,0,1,0,0.1999715148,1.823180403,5.883440178
4.635000,0,1,0,0.1999744986,1.836266848,5.883440011
4.640000,0,1,0,0.1999774905,1.849376976,5.883439827
4.645000,0,1,0,0.1999804896,1.862510117,5.883439628
4.650000,0,1,0,0.1999834947,1.875665608,5.883439414
4.655000,0,1,0,0.1999865048,1.888842793,5.883439184
4.660000,0,1,0,0.1999895188,1.902041024,5.88343894
4.665000,0,1,0,0.1999925359,1.915259657,5.883438682
4.670000,0,1,0,0.1999955551,1.928498056,5.883438409
4.675000,0,1,0,0.1999985755,1.941755593,5.883438124
4.680000,0,1,0,0.2000015963,1.955031642,5.883437825
4.685000,0,1,0,0.2000046167,1.968325586,5.883437514
4.690000,0,1,0,0.200007636,1.981636812,5.88343719
4.695000,0,1,0,0.2000106533,1.994964713,5.883436855
6.855000,0,1,0,0.2001470962,1.97187042,1.918379782
6.860000,0,1,0,0.200148821,1.909114362,1.918367054
6.865000,0,1,0,0.2001473245,1.846370124,1.918355241
6.870000,0,1,0,0.2001427335,1.783638217,1.918344409
6.875000,0,1,0,0.2001383213,1.720921287,1.918334528
6.880000,0,1,0,0.2001340358,1.658219819,1.918325614
6.940000,0,1,0,0.2000911258,1.04854998,1.91823663
6.945000,0,1,0,0.2000881965,1.010070464,1.918250043
6.950000,0,1,0,0.2000853629,0.971616332,1.918264594
6.955000,0,1,0,0.2000826248,0.9331881074,1.918280315
6.960000,0,1,0,0.2000799828,0.8947863115,1.918297245
6.965000,0,1,0,0.2000774371,0.8564114619,1.918315419
6.970000,0,1,0,0.2000749884,0.8180640732,1.918334879
7.005000,0,1,0,0.2000606438,0.5905693504,2.023182094
7.010000,0,1,0,0.2000590089,0.5649421903,2.023210347
7.015000,0,1,0,0.2006713876,0.5393524028,2.027310622
7.020000,0,1,0,0.2042537633,0.5138005631,2.029325226
7.025000,0,1,0,0.207020614,0.4999944456,2.026399225
7.030000,0,1,0,0.2069283554,0.4999981985,2.024990201
7.035000,0,1,0,0.2068695793,0.4999981513,2.024156033
7.040000,0,1,0,0.2068326363,0.4999981601,2.023663929
7.045000,0,1,0,0.2068036581,0.4999981748,2.023378809
7.050000,0,1,0,0.2067772975,0.4999981896,2.023219275
7.055000,0,1,0,0.2067517681,0.4999982043,2.02313604
7.060000,0,1,0,0.2067265401,0.4999982188,2.023099224
7.065000,0,1,0,0.2067014908,0.4999982333,2.023090698
7.070000,0,1,0,0.2066766153,0.4999982478,2.023099458
7.075000,0,1,0,0.206651933,0.4999982623,2.023118819
7.080000,0,1,0,0.2066274625,0.4999982768,2.02314472
7.085000,0,1,0,0.2066032163,0.4999982914,2.023174692
7.090000,0,1,0,0.2065792018,0.499998306,2.023207235
7.095000,0,1,0,0.2065660628,0.4999983207,2.023243894
7.100000,0,1,0,0.2065486925,0.4999983354,2.023283859
7.105000,0,1,0,0.2065171507,0.4999983527,2.023323597
7.110000,0,1,0,0.2064871671,0.4999983675,2.023362665
7.115000,0,1,0,0.206458502,0.4999983823,2.023401367
7.120000,0,1,0,0.2064308855,0.4999983971,2.023439946
7.125000,0,1,0,0.2069895428,0.499998412,2.027579841
7.130000,0,1,0,0.2084353708,0.4999984269,2.034194646
7.135000,0,1,0,0.2087121502,0.5012065757,2.037794118
7.160000,0,1,0,0.2034616052,0.5010543819,1.978487679
7.165000,0,1,0,0.2021887592,0.4999995375,1.973606514
7.170000,0,1,0,0.201703545,0.4999994277,1.970638096
7.175000,0,1,0,0.2015342835,0.4999994345,1.968743143
7.180000,0,1,0,0.2014827794,0.4999994429,1.967539457
7.185000,0,1,0,0.2014711899,0.4999994508,1.966785077
7.190000,0,1,0,0.201470332,0.4999994581,1.966323358
7.195000,0,1,0,0.2014702216,0.4999994651,1.966052543
7.200000,0,1,0,0.2014681206,0.4999994716,1.965906409
7.205000,0,1,0,0.2014638054,0.499999478,1.965841781
7.210000,0,1,0,0.201457769,0.4999994842,1.965830463
7.215000,0,1,0,0.2014505886,0.4999994902,1.965854016
7.220000,0,1,0,0.2014427382,0.4999994962,1.965900361
7.225000,0,1,0,0.2014345607,0.4999995021,1.965961575
7.230000,0,1,0,0.2014262891,0.499999508,1.966032456
7.235000,0,1,0,0.2014180747,0.4999995138,1.966109585
7.240000,0,1,0,0.2014100133,0.9066492575,2.484988902
7.240000,1,1,0,0.2014100133,0.4999995196,1.966190711
7.245000,0,1,0,0.2014021635,0.8732901542,2.484953582
7.245000,1,1,0,0.2014021635,0.4999995254,1.966274355
7.250000,0,1,0,0.2016626697,0.8399793399,2.487110595
7.250000,1,1,0,0.2016626697,0.4999995311,1.969283329
7.255000,0,1,0,0.2021473547,0.8067178659,2.490930453
7.255000,1,1,0,0.2021473547,0.4999995369,1.973613657
7.260000,0,1,0,0.2019572002,0.7780260258,2.493739371
7.260000,1,1,0,0.2019572002,0.5015293945,1.975521115
7.270000,0,1,0,0.2018659265,0.5003231975,1.992711875
7.275000,0,1,0,0.2011423039,0.4999994737,1.98958657
7.280000,0,1,0,0.2009749725,0.4999996719,1.988252554
7.285000,0,1,0,0.2008082202,0.4999994548,1.987733008
7.290000,0,1,0,0.2010635988,0.4999996634,1.990171322
7.290000,1,1,0,0.2010635988,0.6886967393,2.32809126
7.295000,0,1,0,0.2013833784,0.5000004469,1.99127474
7.295000,1,1,0,0.2013833784,0.6703344137,2.329121451
7.300000,0,1,0,0.2009998978,0.4999994224,1.989055146
7.300000,1,1,0,0.2009998978,0.6539639366,2.327107076
7.305000,0,1,0,0.2008252428,0.4999996108,1.987661351
7.305000,1,1,0,0.2008252428,0.6364681347,2.32582579
7.310000,0,1,0,0.2008347887,0.4999997123,1.987779489
7.310000,1,1,0,0.2008347887,0.6183101222,2.32594214
7.315000,0,1,0,0.2025164139,0.4999996478,1.993133184
7.315000,1,1,0,0.2025164139,0.5996934014,2.330123901
7.320000,0,1,0,0.2045950772,0.4999996592,1.998186414
7.320000,1,1,0,0.2045950772,0.5816305311,2.33463015
7.325000,0,1,0,0.2044462557,0.5066224197,1.999377225
7.325000,1,1,0,0.2044462557,0.5733641465,2.33665103
7.330000,0,1,0,0.2048930458,0.5090229538,2.00088417
7.330000,1,1,0,0.2048930458,0.5615678199,2.338559857
7.330000,2,1,0,0.2048930458,0.5004724615,2.746152261
7.335000,0,1,0,0.2052989054,0.5096837415,2.002016871
7.335000,1,1,0,0.2052989054,0.5488396781,2.340028447
7.335000,2,1,0,0.2052989054,0.5000001392,2.747548588
7.340000,0,1,0,0.2055558653,0.5093497759,2.002756371
7.340000,1,1,0,0.2055558653,0.5357751773,2.341095192
7.340000,2,1,0,0.2055558653,0.5000001714,2.748575084
7.345000,0,1,0,0.2057522611,0.5080231584,2.002083629
7.345000,1,1,0,0.2057522611,0.5221491502,2.339667423
7.345000,2,1,0,0.2057522611,0.5000002071,2.746277005
7.350000,0,1,0,0.2072712939,0.5059829864,2.000229515
7.350000,1,1,0,0.2072712939,0.508119847,2.335668021
7.350000,2,1,0,0.2072712939,0.5000001987,2.740282408
7.355000,0,1,0,0.2086685112,0.5112715904,1.998317275
7.355000,1,1,0,0.2086685112,0.4999992431,2.332467778
7.355000,2,1,0,0.2086685112,0.5036655073,2.736028867
7.360000,0,1,0,0.2083679296,0.526224267,1.996581097
7.360000,1,1,0,0.2083679296,0.4999994443,2.330654142
7.360000,2,1,0,0.2083679296,0.5128575647,2.734388149
7.365000,0,1,0,0.2081973421,0.5420833698,1.995424374
7.365000,1,1,0,0.2081973421,0.4999994123,2.32946057
7.365000,2,1,0,0.2081973421,0.5209820038,2.73331135
7.370000,0,1,0,0.2080988944,0.5585349883,1.994642944
7.370000,1,1,0,0.2080988944,0.4999994046,2.328669705
7.370000,2,1,0,0.2080988944,0.5284036351,2.732598768
7.375000,0,1,0,0.2080362951,0.5753773445,1.994103614
7.375000,1,1,0,0.2080362951,0.4999994018,2.328139558
7.375000,2,1,0,0.2080362951,0.5353605034,2.732121196
7.380000,0,1,0,0.2079918075,0.592479967,1.993720544
7.380000,1,1,0,0.2079918075,0.4999994009,2.327778156
7.380000,2,1,0,0.2079918075,0.542006875,2.731795315
7.385000,0,1,0,0.2079568201,0.60975842,1.993438564
7.385000,1,1,0,0.2079568201,0.499999401,2.32752605
7.385000,2,1,0,0.2079568201,0.5484426173,2.731567453
7.390000,0,1,0,0.2079270312,0.6271580164,1.993222256
7.390000,1,1,0,0.2079270312,0.4999994018,2.327344849
7.390000,2,1,0,0.2079270312,0.5547324134,2.731403053
7.395000,0,1,0,0.2079003265,0.6446432871,1.99304727
7.395000,1,1,0,0.2079003265,0.4999994031,2.327207978
7.395000,2,1,0,0.2079003265,0.5609182152,2.731278296
7.400000,0,1,0,0.2078751715,0.6621911685,1.992899149
7.400000,1,1,0,0.2078751715,0.4999994046,2.3270994
7.400000,2,1,0,0.2078751715,0.5670273017,2.731178807
7.405000,0,1,0,0.2078508795,0.6797879446,1.992774226
7.405000,1,1,0,0.2078508795,0.4999991804,2.327015437
7.405000,2,1,0,0.2078508795,0.5730754923,2.731101176
7.410000,0,1,0,0.2078277659,0.6974240272,1.992666068
7.410000,1,1,0,0.2078277659,0.4999991824,2.326949249
7.410000,2,1,0,0.2078277659,0.5790749482,2.73103936
7.415000,0,1,0,0.2078054103,0.49999941,2.326886754
7.415000,1,1,0,0.2078054103,0.5850380421,2.730980956
7.420000,0,1,0,0.2077827551,0.4999994126,2.326827173
7.420000,1,1,0,0.2077827551,0.5909693668,2.730925185
7.425000,0,1,0,0.2077604264,0.4999991922,2.326777092
7.425000,1,1,0,0.2077604264,0.5968676397,2.730877795
7.430000,0,1,0,0.2077387134,0.4999994165,2.326730332
7.430000,1,1,0,0.2077387134,0.6027378198,2.730833436
7.435000,0,1,0,0.2077169435,0.4999994195,2.326683034
7.435000,1,1,0,0.2077169435,0.6085842327,2.730788673
7.440000,0,1,0,0.2076953068,0.4999994218,2.326637935
7.440000,1,1,0,0.2076953068,0.6144055149,2.730745904
7.445000,0,1,0,0.2076738128,0.4999994242,2.326594793
7.445000,1,1,0,0.2076738128,0.6202028241,2.730704905
7.450000,0,1,0,0.2076524496,0.4999994268,2.326553304
7.450000,1,1,0,0.2076524496,0.625977253,2.730665407
7.455000,0,1,0,0.2076312071,0.4999994294,2.326513254
7.455000,1,1,0,0.2076312071,0.631729718,2.730627218
7.460000,0,1,0,0.2076100779,0.499999432,2.3264745
7.460000,1,1,0,0.2076100779,0.6374610112,2.730590209
7.465000,0,1,0,0.2075890561,0.4999994347,2.326436937
7.465000,1,1,0,0.2075890561,0.6431718399,2.730554286
7.470000,0,1,0,0.2075681371,0.4999994374,2.326400492
7.470000,1,1,0,0.2075681371,0.6488628512,2.730519379
7.475000,0,1,0,0.207547317,0.4999994402,2.326365107
7.475000,1,1,0,0.207547317,0.6545346492,2.730485435
7.480000,0,1,0,0.2075265924,0.499999443,2.326330736
7.480000,1,1,0,0.2075265924,0.6601878051,2.730452411
7.485000,0,1,0,0.2075059604,0.4999994459,2.326297344
7.485000,1,1,0,0.2075059604,0.6658228644,2.730420272
7.490000,0,1,0,0.2074854185,0.4999994488,2.326264896
7.490000,1,1,0,0.2074854185,0.6714403516,2.730388987
7.495000,0,1,0,0.2074649643,0.4999994518,2.326233366
7.495000,1,1,0,0.2074649643,0.6770407732,2.730358528
7.500000,0,1,0,0.2074445959,0.4999994548,2.326202727
7.500000,1,1,0,0.2074445959,0.6826246198,2.730328871
7.505000,0,1,0,0.2074243113,0.4999994579,2.326172956
7.505000,1,1,0,0.2074243113,0.688192368,2.730299991
7.510000,0,1,0,0.207404109,0.499999461,2.326144031
7.510000,1,1,0,0.207404109,0.6937444808,2.730271867
7.515000,0,1,0,0.2073839875,0.4999994641,2.326115929
7.515000,1,1,0,0.2073839875,0.5665731822,2.310759418
7.515000,2,1,0,0.2073839875,0.6992814092,2.730244479
7.520000,0,1,0,0.208951823,0.4999994673,2.326412117
7.520000,1,1,0,0.208951823,0.5426160943,2.311131338
7.520000,2,1,0,0.208951823,0.7048035925,2.729614486
7.525000,0,1,0,0.2182386267,0.4999994706,2.326154395
